head,relation,tail,prompt,prediction,is_negative,score
14084502,_instance_hypernym,8574314,"Is the following triple valid? Head: metabolic disorder, a disorder or defect of metabolism, Relation: instance hypernym, Tail: geographical region, a demarcated area of the Earth. Answer with 'Yes' or 'No'.",No,1,1
3007591,_hypernym,1567133,"Is the following triple valid? Head: serial printer, a printer that prints a single character at a time, Relation: hypernym, Tail: wood warbler, small bright-colored American songbird with a weak unmusical song. Answer with 'Yes' or 'No'.",No,1,1
1538469,_hypernym,2289061,"Is the following triple valid? Head: stipple, produce a mottled effect; ""The sunlight stippled the trees"", Relation: hypernym, Tail: pyralis, type genus of the Pyralidae. Answer with 'Yes' or 'No'.",No,1,1
4993413,_derivationally_related_form,1284908,"Is the following triple valid? Head: saltiness, the property of containing salt (as a compound or in solution), Relation: derivationally related form, Tail: untie, cause to become loose; ""undo the shoelace""; ""untie the knot""; ""loosen the necktie"". Answer with 'Yes' or 'No'.",No,1,1
4182890,_hypernym,14189837,"Is the following triple valid? Head: shaft, a vertical passageway through a building (as for an elevator), Relation: hypernym, Tail: septicemia, invasion of the bloodstream by virulent microorganisms from a focus of infection. Answer with 'Yes' or 'No'.",No,1,1
5835747,_hypernym,8849226,"Is the following triple valid? Head: construct, an abstract or general idea inferred or derived from specific instances, Relation: hypernym, Tail: dhaka, the capital and largest city of Bangladesh. Answer with 'Yes' or 'No'.",No,1,1
6873252,_has_part,5816622,"Is the following triple valid? Head: visual communication, communication that relies on vision, Relation: has part, Tail: datum, an item of factual information derived from measurement or research. Answer with 'Yes' or 'No'.",No,1,1
8860123,_has_part,5528060,"Is the following triple valid? Head: united kingdom of great britain and northern ireland, a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom, Relation: has part, Tail: respiratory organ, any organ involved in the process of respiration. Answer with 'Yes' or 'No'.",No,1,1
15256245,_derivationally_related_form,6161718,"Is the following triple valid? Head: bottom of the inning, the second half of an inning; while the home team is at bat, Relation: derivationally related form, Tail: legal philosophy, the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do. Answer with 'Yes' or 'No'.",No,1,1
1004072,_hypernym,10196965,"Is the following triple valid? Head: divergency, the act of moving away in different direction from a common point; ""an angle is formed by the divergence of two straight lines"", Relation: hypernym, Tail: idealist, someone guided more by ideals than by practical considerations. Answer with 'Yes' or 'No'.",No,1,1
9879616,_instance_hypernym,10625860,"Is the following triple valid? Head: bullyboy, a swaggering tough; usually one acting as an agent of a political faction, Relation: instance hypernym, Tail: wizard, one who practices magic or sorcery. Answer with 'Yes' or 'No'.",No,1,1
1082153,_member_meronym,1713764,"Is the following triple valid? Head: fistfight, fight with the fists; ""The man wanted to fist-fight"", Relation: member meronym, Tail: tyrannosaurus rex, large carnivorous bipedal dinosaur having enormous teeth with knifelike serrations; may have been a scavenger rather than an active predator; later Cretaceous period in North America. Answer with 'Yes' or 'No'.",No,1,1
2462580,_derivationally_related_form,2607630,"Is the following triple valid? Head: vote, express one's choice or preference by vote; ""vote the Democratic ticket"", Relation: derivationally related form, Tail: labridae, wrasses. Answer with 'Yes' or 'No'.",No,1,1
4937043,_derivationally_related_form,842538,"Is the following triple valid? Head: runniness, the property of flowing easily; ""adding lead makes the alloy easier to cast because the melting point is reduced and the fluidity is increased""; ""they believe that fluidity increases as the water gets warmer"", Relation: derivationally related form, Tail: fault, put or pin the blame on. Answer with 'Yes' or 'No'.",No,1,1
2278470,_instance_hypernym,10453533,"Is the following triple valid? Head: crib, take unauthorized (intellectual material), Relation: instance hypernym, Tail: vicar of christ, the head of the Roman Catholic Church. Answer with 'Yes' or 'No'.",No,1,1
1107705,_hypernym,433778,"Is the following triple valid? Head: out-herod, surpass someone in cruelty or evil, Relation: hypernym, Tail: wane, decrease in phase; ""the moon is waning"". Answer with 'Yes' or 'No'.",No,1,1
11427842,_derivationally_related_form,2141973,"Is the following triple valid? Head: mishap, an unpredictable outcome that is unfortunate; ""if I didn't have bad luck I wouldn't have any luck at all"", Relation: derivationally related form, Tail: swank, display proudly; act ostentatiously or pretentiously; ""he showed off his new sports car"". Answer with 'Yes' or 'No'.",No,1,1
1944466,_hypernym,1507175,"Is the following triple valid? Head: levitate, cause to rise in the air and float, as if in defiance of gravity; ""The magician levitated the woman"", Relation: hypernym, Tail: bird genus, a genus of birds. Answer with 'Yes' or 'No'.",No,1,1
1830798,_hypernym,5864577,"Is the following triple valid? Head: electrify, excite suddenly and intensely; ""The news electrified us"", Relation: hypernym, Tail: vector, a variable quantity that can be resolved into components. Answer with 'Yes' or 'No'.",No,1,1
10781236,_derivationally_related_form,99721,"Is the following triple valid? Head: wriggler, one who can't stay still (especially a child); ""the toddler was a real wiggler on plane trips"", Relation: derivationally related form, Tail: work out, do physical exercise; ""She works out in the gym every day"". Answer with 'Yes' or 'No'.",No,1,1
11629501,_member_meronym,14491625,"Is the following triple valid? Head: family cupressaceae, cypresses and junipers and many cedars, Relation: member meronym, Tail: richness, abundant wealth; ""they studied forerunners of richness or poverty""; ""the richness all around unsettled him for he had expected to find poverty"". Answer with 'Yes' or 'No'.",No,1,1
11357332,_instance_hypernym,10218989,"Is the following triple valid? Head: urban viii, Italian pope from 1623 to 1644 who sanctioned the condemnation of Galileo but later freed him (1568-1644), Relation: instance hypernym, Tail: jacobite, a supporter of James II after he was overthrown or a supporter of the Stuarts. Answer with 'Yes' or 'No'.",No,1,1
13205482,_member_meronym,3466162,"Is the following triple valid? Head: pteridaceae, one of a number of families into which the family Polypodiaceae has been subdivided in some classification systems; Pteridaceae is itself in turn sometimes further subdivided, Relation: member meronym, Tail: guided missile, a rocket-propelled missile whose path can be controlled during flight either by radio signals or by internal homing devices. Answer with 'Yes' or 'No'.",No,1,1
608808,_derivationally_related_form,9345932,"Is the following triple valid? Head: think, be capable of conscious thought; ""Man is the only creature that thinks"", Relation: derivationally related form, Tail: main, any very large body of (salt) water. Answer with 'Yes' or 'No'.",No,1,1
13907415,_derivationally_related_form,805524,"Is the following triple valid? Head: plication, an angular or rounded shape made by folding; ""a fold in the napkin""; ""a crease in his trousers""; ""a plication on her blouse""; ""a flexure of the colon""; ""a bend of his elbow"", Relation: derivationally related form, Tail: devaluation, an official lowering of a nation's currency; a decrease in the value of a country's currency relative to that of foreign countries. Answer with 'Yes' or 'No'.",No,1,1
1637166,_derivationally_related_form,13450206,"Is the following triple valid? Head: think, imagine or visualize; ""Just think--you could be rich one day!""; ""Think what a scene it must have been!"", Relation: derivationally related form, Tail: combustion, a process in which a substance reacts with oxygen to give heat and light. Answer with 'Yes' or 'No'.",No,1,1
7899108,_derivationally_related_form,6746005,"Is the following triple valid? Head: vermouth, any of several white wines flavored with aromatic herbs; used as aperitifs or in mixed drinks, Relation: derivationally related form, Tail: response, a statement (either spoken or written) that is made to reply to a question or request or criticism or accusation; ""I waited several days for his answer""; ""he wrote replies to several of his critics"". Answer with 'Yes' or 'No'.",No,1,1
6930934,_hypernym,7122555,"Is the following triple valid? Head: sino-tibetan language, the family of tonal languages spoken in eastern Asia, Relation: hypernym, Tail: hoot, a loud raucous cry (as of an owl). Answer with 'Yes' or 'No'.",No,1,1
4016576,_hypernym,397576,"Is the following triple valid? Head: pruning saw, a handsaw used for pruning trees, Relation: hypernym, Tail: disintegrate, break into parts or components or lose cohesion or unity; ""The material disintegrated""; ""the group disintegrated after the leader died"". Answer with 'Yes' or 'No'.",No,1,1
824292,_derivationally_related_form,498299,"Is the following triple valid? Head: objurgate, censure severely; ""She chastised him for his insensitive remarks"", Relation: derivationally related form, Tail: tincture, fill, as with a certain quality; ""The heavy traffic tinctures the air with carbon monoxide"". Answer with 'Yes' or 'No'.",No,1,1
842281,_hypernym,4760771,"Is the following triple valid? Head: pinch, a small sharp bite or snip, Relation: hypernym, Tail: physicalness, the quality of being physical; consisting of matter. Answer with 'Yes' or 'No'.",No,1,1
13090091,_derivationally_related_form,2557638,"Is the following triple valid? Head: tomentum, filamentous hairlike growth on a plant; ""peach fuzz"", Relation: derivationally related form, Tail: check, block or impede (a player from the opposing team) in ice hockey. Answer with 'Yes' or 'No'.",No,1,1
6568978,_derivationally_related_form,3492250,"Is the following triple valid? Head: programme, (computer science) a sequence of instructions that a computer can interpret and execute; ""the program required several hundred lines of code"", Relation: derivationally related form, Tail: harbour, a place of refuge and comfort and security. Answer with 'Yes' or 'No'.",No,1,1
13107891,_derivationally_related_form,11065345,"Is the following triple valid? Head: arbor, tree (as opposed to shrub), Relation: derivationally related form, Tail: victor hugo, French poet and novelist and dramatist; leader of the romantic movement in France (1802-1885). Answer with 'Yes' or 'No'.",No,1,1
8312559,_synset_domain_topic_of,7595751,"Is the following triple valid? Head: council, (Christianity) an assembly of theologians and bishops and other representatives of different churches or dioceses that is convened to regulate matters of discipline or doctrine, Relation: synset domain topic of, Tail: castor sugar, very finely granulated sugar that was formerly sprinkled from a castor. Answer with 'Yes' or 'No'.",No,1,1
2262178,_derivationally_related_form,1070102,"Is the following triple valid? Head: ephemeropteran, short-lived insect, Relation: derivationally related form, Tail: communicate, be in verbal contact; interchange information or ideas; ""He and his sons haven't communicated for years""; ""Do you communicate well with your advisor?"". Answer with 'Yes' or 'No'.",No,1,1
872886,_derivationally_related_form,1259691,"Is the following triple valid? Head: rede, give advice to; ""The teacher counsels troubled students""; ""The lawyer counselled me when I was accused of tax fraud"", Relation: derivationally related form, Tail: come off, break off (a piece from a whole); ""Her tooth chipped"". Answer with 'Yes' or 'No'.",No,1,1
1751021,_hypernym,658913,"Is the following triple valid? Head: fringe, adorn with a fringe; ""The weaver fringed the scarf"", Relation: hypernym, Tail: seed, distribute (players or teams) so that outstanding teams or players will not meet in the early rounds. Answer with 'Yes' or 'No'.",No,1,1
7516354,_derivationally_related_form,1140794,"Is the following triple valid? Head: ire, a strong emotion; a feeling that is oriented toward some real or supposed grievance, Relation: derivationally related form, Tail: fish, catch or try to catch fish or shellfish; ""I like to go fishing on weekends"". Answer with 'Yes' or 'No'.",No,1,1
13453861,_derivationally_related_form,9896826,"Is the following triple valid? Head: cracking, the process whereby heavy molecules of naphtha or petroleum are broken down into hydrocarbons of lower molecular weight (especially in the oil-refining process), Relation: derivationally related form, Tail: niggler, someone who constantly criticizes in a petty way. Answer with 'Yes' or 'No'.",No,1,1
10295819,_hypernym,2022684,"Is the following triple valid? Head: married, a person who is married; ""we invited several young marrieds"", Relation: hypernym, Tail: shorebird, any of numerous wading birds that frequent mostly seashores and estuaries. Answer with 'Yes' or 'No'.",No,1,1
6691684,_derivationally_related_form,1466543,"Is the following triple valid? Head: plaudits, enthusiastic approval; ""the book met with modest acclaim""; ""he acknowledged the plaudits of the crowd""; ""they gave him more eclat than he really deserved"", Relation: derivationally related form, Tail: dress, provide with decoration; ""dress the windows"". Answer with 'Yes' or 'No'.",No,1,1
1161290,_derivationally_related_form,89027,"Is the following triple valid? Head: misuse, apply to a wrong thing or person; apply badly or incorrectly; ""The words are misapplied in this context""; ""You are misapplying the name of this religious group"", Relation: derivationally related form, Tail: subjugation, the act of conquering. Answer with 'Yes' or 'No'.",No,1,1
11552386,_derivationally_related_form,7527352,"Is the following triple valid? Head: spermatophyte, plant that reproduces by means of seeds not spores, Relation: derivationally related form, Tail: joyousness, the emotion of great happiness. Answer with 'Yes' or 'No'.",No,1,1
1087559,_instance_hypernym,9411430,"Is the following triple valid? Head: rearm, arm anew; ""After the war, the defeated country was not allowed to rearm"", Relation: instance hypernym, Tail: river, a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles"". Answer with 'Yes' or 'No'.",No,1,1
2476518,_hypernym,3129123,"Is the following triple valid? Head: confirm, support a person for a position; ""The Senate confirmed the President's candidate for Secretary of Defense"", Relation: hypernym, Tail: creation, an artifact that has been brought into existence by someone. Answer with 'Yes' or 'No'.",No,1,1
863513,_instance_hypernym,8524735,"Is the following triple valid? Head: unconditioned reflex, an automatic instinctive unlearned reaction to a stimulus, Relation: instance hypernym, Tail: urban center, a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city"". Answer with 'Yes' or 'No'.",No,1,1
5536370,_hypernym,7546125,"Is the following triple valid? Head: cecum, the cavity in which the large intestine begins and into which the ileum opens; ""the appendix is an offshoot of the cecum"", Relation: hypernym, Tail: lovingness, a loving feeling. Answer with 'Yes' or 'No'.",No,1,1
1705257,_derivationally_related_form,8859173,"Is the following triple valid? Head: reference, refer to; ""he referenced his colleagues' work"", Relation: derivationally related form, Tail: ireland, an island comprising the republic of Ireland and Northern Ireland. Answer with 'Yes' or 'No'.",No,1,1
188252,_hypernym,1864707,"Is the following triple valid? Head: inoculate, introduce a microorganism into, Relation: hypernym, Tail: mammal genus, a genus of mammals. Answer with 'Yes' or 'No'.",No,1,1
10584318,_instance_hypernym,10084635,"Is the following triple valid? Head: sewer, someone who sews; ""a sewer of fine gowns"", Relation: instance hypernym, Tail: women's rightist, a supporter of feminism. Answer with 'Yes' or 'No'.",No,1,1
12860365,_hypernym,1921204,"Is the following triple valid? Head: basil, any of several Old World tropical aromatic annual or perennial herbs of the genus Ocimum, Relation: hypernym, Tail: trudge, walk heavily and firmly, as when weary, or through mud; ""Mules plodded in a circle around a grindstone"". Answer with 'Yes' or 'No'.",No,1,1
657016,_derivationally_related_form,197772,"Is the following triple valid? Head: lump, group or chunk together in a certain order or place side by side, Relation: derivationally related form, Tail: replacing, the act of furnishing an equivalent person or thing in the place of another; ""replacing the star will not be easy"". Answer with 'Yes' or 'No'.",No,1,1
3588414,_derivationally_related_form,2760429,"Is the following triple valid? Head: item, a whole individual unit; especially when included in a list or collection; ""they reduced the price on many items"", Relation: derivationally related form, Tail: automatic weapon, a firearm that reloads itself and keeps firing until the trigger is released. Answer with 'Yes' or 'No'.",No,1,1
2447793,_derivationally_related_form,4844625,"Is the following triple valid? Head: indorse, guarantee as meeting a certain standard; ""certified grade AAA meat"", Relation: derivationally related form, Tail: unfeelingness, devoid of passion or feeling; hardheartedness. Answer with 'Yes' or 'No'.",No,1,1
12957467,_hypernym,1254324,"Is the following triple valid? Head: marsilea, clover ferns, Relation: hypernym, Tail: wear off, diminish, as by friction; ""Erosion wore away the surface"". Answer with 'Yes' or 'No'.",No,1,1
1968275,_hypernym,6004685,"Is the following triple valid? Head: parachute, jump from an airplane and descend with a parachute, Relation: hypernym, Tail: geometry, the pure mathematics of points and lines and curves and surfaces. Answer with 'Yes' or 'No'.",No,1,1
4538878,_hypernym,1982650,"Is the following triple valid? Head: vizor, a piece of armor plate (with eye slits) fixed or hinged to a medieval helmet to protect the face, Relation: hypernym, Tail: lobster, any of several edible marine crustaceans of the families Homaridae and Nephropsidae and Palinuridae. Answer with 'Yes' or 'No'.",No,1,1
266197,_derivationally_related_form,5893356,"Is the following triple valid? Head: polymerize, undergo polymerization, Relation: derivationally related form, Tail: presumption, an assumption that is taken for granted. Answer with 'Yes' or 'No'.",No,1,1
1566386,_hypernym,7428954,"Is the following triple valid? Head: timaliidae, babblers, Relation: hypernym, Tail: temblor, shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from volcanic activity. Answer with 'Yes' or 'No'.",No,1,1
8954057,_derivationally_related_form,818466,"Is the following triple valid? Head: zetland, an archipelago of about 100 islands in the North Atlantic off the north coast of Scotland, Relation: derivationally related form, Tail: safekeeping, the responsibility of a guardian or keeper; ""he left his car in my keeping"". Answer with 'Yes' or 'No'.",No,1,1
2645007,_derivationally_related_form,1696893,"Is the following triple valid? Head: total, add up in number or quantity; ""The bills amounted to $2,000""; ""The bill came to $2,000"", Relation: derivationally related form, Tail: miniate, paint with red lead or vermilion. Answer with 'Yes' or 'No'.",No,1,1
2578604,_hypernym,9441725,"Is the following triple valid? Head: seriola, a genus of Carangidae, Relation: hypernym, Tail: south platte river, a tributary of the Platte River. Answer with 'Yes' or 'No'.",No,1,1
195617,_verb_group,1802895,"Is the following triple valid? Head: clear, make a way or path by removing objects; ""Clear a path through the dense forest"", Relation: verb group, Tail: phasianus, type genus of the Phasianidae: the typical pheasants. Answer with 'Yes' or 'No'.",No,1,1
1449857,_hypernym,1639765,"Is the following triple valid? Head: mollienesia, mollies, Relation: hypernym, Tail: toad frog, any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species. Answer with 'Yes' or 'No'.",No,1,1
9044862,_has_part,8877382,"Is the following triple valid? Head: usa, North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776, Relation: has part, Tail: liverpool, a large city in northwestern England; its port is the country's major outlet for industrial exports. Answer with 'Yes' or 'No'.",No,1,1
12637729,_member_meronym,14235200,"Is the following triple valid? Head: prunus, a genus of shrubs and trees of the family Rosaceae that is widely distributed in temperate regions, Relation: member meronym, Tail: tumour, an abnormal new mass of tissue that serves no purpose. Answer with 'Yes' or 'No'.",No,1,1
5788149,_has_part,3976268,"Is the following triple valid? Head: decision making, the cognitive process of reaching a decision; ""a good executive must be good at decision making"", Relation: has part, Tail: polaroid, (trade mark) a plastic film that can polarize a beam of light; often used in sunglasses to eliminate glare. Answer with 'Yes' or 'No'.",No,1,1
9629752,_derivationally_related_form,11923397,"Is the following triple valid? Head: traveller, a person who changes location, Relation: derivationally related form, Tail: yellow chamomile, Eurasian perennial herb with hairy divided leaves and yellow flowers; naturalized in North America. Answer with 'Yes' or 'No'.",No,1,1
1865197,_also_see,3292736,"Is the following triple valid? Head: productive, producing or capable of producing (especially abundantly); ""productive farmland""; ""his productive years""; ""a productive collaboration"", Relation: also see, Tail: epicyclic train, a system of epicyclic gears in which at least one wheel axis itself revolves about another fixed axis. Answer with 'Yes' or 'No'.",No,1,1
446493,_derivationally_related_form,863579,"Is the following triple valid? Head: fight, a boxing or wrestling match; ""the fight was on television last night"", Relation: derivationally related form, Tail: bombard, address with continuously or persistently, as if with a barrage; ""The speaker was barraged by an angry audience""; ""The governor was bombarded with requests to grant a pardon to the convicted killer"". Answer with 'Yes' or 'No'.",No,1,1
12400261,_member_meronym,1644522,"Is the following triple valid? Head: genus artocarpus, evergreen Asiatic trees now grown through the tropics: breadfruit; jackfruit, Relation: member meronym, Tail: stimulate, cause to occur rapidly; ""the infection precipitated a high fever and allergic reactions"". Answer with 'Yes' or 'No'.",No,1,1
10576223,_hypernym,1679806,"Is the following triple valid? Head: segregate, someone who is or has been segregated, Relation: hypernym, Tail: trim, decorate, as with ornaments; ""trim the christmas tree""; ""trim a shop window"". Answer with 'Yes' or 'No'.",No,1,1
319939,_derivationally_related_form,1170052,"Is the following triple valid? Head: pursuit, the act of pursuing in an effort to overtake or capture; ""the culprit started to run and the cop took off in pursuit"", Relation: derivationally related form, Tail: imbibe, take in liquids; ""The patient must drink several liters each day""; ""The children like to drink soda"". Answer with 'Yes' or 'No'.",No,1,1
1179707,_derivationally_related_form,10841065,"Is the following triple valid? Head: noncompliance, the failure to obey, Relation: derivationally related form, Tail: henry ward beecher, United States clergyman who was a leader for the abolition of slavery (1813-1887). Answer with 'Yes' or 'No'.",No,1,1
1012712,_derivationally_related_form,9889346,"Is the following triple valid? Head: compartmentalization, the act of distributing things into classes or categories of the same type, Relation: derivationally related form, Tail: genevan, an adherent of the theological doctrines of John Calvin. Answer with 'Yes' or 'No'.",No,1,1
291873,_derivationally_related_form,2727009,"Is the following triple valid? Head: light up, make lighter or brighter; ""This lamp lightens the room a bit"", Relation: derivationally related form, Tail: fibreoptic, of or relating to fiber optics. Answer with 'Yes' or 'No'.",No,1,1
8096301,_hypernym,83809,"Is the following triple valid? Head: shiah islam, one of the two main branches of orthodox Islam; mainly in Iran, Relation: hypernym, Tail: operate on, perform surgery on; ""The doctors operated on the patient but failed to save his life"". Answer with 'Yes' or 'No'.",No,1,1
5477686,_has_part,7456188,"Is the following triple valid? Head: rhinencephalon, a center in the cerebral hemispheres that governs the sense of smell in lower animals; in humans it seems to mediate complex emotional behavior, Relation: has part, Tail: contest, an occasion on which a winner is selected from among two or more contestants. Answer with 'Yes' or 'No'.",No,1,1
223720,_derivationally_related_form,10258896,"Is the following triple valid? Head: liquidation, the murder of a competitor, Relation: derivationally related form, Tail: slugabed, a person who stays in bed until a relatively late hour. Answer with 'Yes' or 'No'.",No,1,1
2697725,_member_of_domain_region,8011523,"Is the following triple valid? Head: personify, represent, as of a character on stage; ""Derek Jacobi was Hamlet"", Relation: member of domain region, Tail: fatah, a Palestinian political and military organization founded by Yasser Arafat in 1958 to work toward the creation of a Palestinian state; during the 1960s and 1970s trained terrorist and insurgent groups; ""al-Fatah carried out numerous acts of international terrorism in western Europe and the Middle East in the 1970s"". Answer with 'Yes' or 'No'.",No,1,1
2842303,_hypernym,818466,"Is the following triple valid? Head: bioweapon, any weapon usable in biological warfare; ""they feared use of the smallpox virus as a bioweapon"", Relation: hypernym, Tail: safekeeping, the responsibility of a guardian or keeper; ""he left his car in my keeping"". Answer with 'Yes' or 'No'.",No,1,1
3738241,_hypernym,6324475,"Is the following triple valid? Head: mechanical system, a system of elements that interact on mechanical principles, Relation: hypernym, Tail: determiner, one of a limited class of noun modifiers that determine the referents of noun phrases. Answer with 'Yes' or 'No'.",No,1,1
1971603,_derivationally_related_form,768921,"Is the following triple valid? Head: slump, go down in value; ""the stock market corrected""; ""prices slumped"", Relation: derivationally related form, Tail: forgery, criminal falsification by making or altering an instrument with intent to defraud. Answer with 'Yes' or 'No'.",No,1,1
306314,_derivationally_related_form,8097072,"Is the following triple valid? Head: capable, (usually followed by `of') having capacity or ability; ""capable of winning""; ""capable of hard work""; ""capable of walking on two feet"", Relation: derivationally related form, Tail: sivaism, a Hindu sect worshiping Shiva. Answer with 'Yes' or 'No'.",No,1,1
9133500,_instance_hypernym,759944,"Is the following triple valid? Head: eugene, a city in western Oregon on the Willamette River; site of a university, Relation: instance hypernym, Tail: pray, address a deity, a prophet, a saint or an object of worship; say a prayer; ""pray to the Lord"". Answer with 'Yes' or 'No'.",No,1,1
14940386,_also_see,646413,"Is the following triple valid? Head: liquid, a substance that is liquid at room temperature and pressure, Relation: also see, Tail: credulous, disposed to believe on little evidence; ""the gimmick would convince none but the most credulous"". Answer with 'Yes' or 'No'.",No,1,1
12611479,_hypernym,1451842,"Is the following triple valid? Head: najas, sole genus of the family Naiadaceae, Relation: hypernym, Tail: fly, transport by aeroplane; ""We fly flowers from the Caribbean to North America"". Answer with 'Yes' or 'No'.",No,1,1
90253,_derivationally_related_form,4273659,"Is the following triple valid? Head: reception, the act of receiving, Relation: derivationally related form, Tail: speed bump, a hindrance to speeding created by a crosswise ridge in the surface of a roadway. Answer with 'Yes' or 'No'.",No,1,1
1031705,_derivationally_related_form,235435,"Is the following triple valid? Head: systematism, the habitual practice of systematization and classification, Relation: derivationally related form, Tail: start, the act of starting something; ""he was responsible for the beginning of negotiations"". Answer with 'Yes' or 'No'.",No,1,1
155797,_derivationally_related_form,216216,"Is the following triple valid? Head: echolocation, determining the location of something by measuring the time it takes for an echo to return from it, Relation: derivationally related form, Tail: souse, cover with liquid; pour liquid onto; ""souse water on his hot face"". Answer with 'Yes' or 'No'.",No,1,1
1572978,_hypernym,3522634,"Is the following triple valid? Head: clinch, hold in a tight grasp; ""clench a steering wheel"", Relation: hypernym, Tail: hitch, a knot that can be undone by pulling against the strain that holds it; a temporary knot. Answer with 'Yes' or 'No'.",No,1,1
2466111,_also_see,13259797,"Is the following triple valid? Head: untrusty, not worthy of trust or belief; ""an untrustworthy person"", Relation: also see, Tail: killing, a very large profit. Answer with 'Yes' or 'No'.",No,1,1
9113762,_instance_hypernym,2506248,"Is the following triple valid? Head: newark, the largest city in New Jersey; located in northeastern New Jersey, Relation: instance hypernym, Tail: mammut americanum, mastodon of North America; in some classifications considered a mammoth rather than a mastodon. Answer with 'Yes' or 'No'.",No,1,1
1632103,_derivationally_related_form,3268142,"Is the following triple valid? Head: schematize, formulate in regular order; to reduce to a scheme or formula; ""The chemists schematized the various reactions in a coherent fashion"", Relation: derivationally related form, Tail: elastoplast, an elastic adhesive bandage for covering cuts or wounds. Answer with 'Yes' or 'No'.",No,1,1
2113430,_derivationally_related_form,12763762,"Is the following triple valid? Head: expose, expose to light, of photographic film, Relation: derivationally related form, Tail: shining sumac, common nonpoisonous shrub of eastern North America with compound leaves and green paniculate flowers followed by red berries. Answer with 'Yes' or 'No'.",No,1,1
2701775,_member_meronym,13031690,"Is the following triple valid? Head: confrontational, of or relating to confrontation, Relation: member meronym, Tail: morchellaceae, a family of edible fungi including the true morels. Answer with 'Yes' or 'No'.",No,1,1
3585438,_hypernym,11915214,"Is the following triple valid? Head: irons, metal shackles; for hands or legs, Relation: hypernym, Tail: composite plant, considered the most highly evolved dicotyledonous plants, characterized by florets arranged in dense heads that resemble single flowers. Answer with 'Yes' or 'No'.",No,1,1
331950,_hypernym,1113806,"Is the following triple valid? Head: movement, a change of position that does not entail a change of location; ""the reflex motion of his eyebrows revealed his surprise""; ""movement is a sign of life""; ""an impatient move of his hand""; ""gastrointestinal motility"", Relation: hypernym, Tail: recede, retreat. Answer with 'Yes' or 'No'.",No,1,1
4743024,_member_of_domain_region,10513509,"Is the following triple valid? Head: indistinguishability, exact sameness; ""they shared an identity of interests"", Relation: member of domain region, Tail: redcap, a member of the military police in Britain. Answer with 'Yes' or 'No'.",No,1,1
2663352,_derivationally_related_form,267855,"Is the following triple valid? Head: family cynoglossidae, tonguefishes, Relation: derivationally related form, Tail: turn down, make lower or quieter; ""turn down the volume of a radio"". Answer with 'Yes' or 'No'.",No,1,1
3069213,_hypernym,2004492,"Is the following triple valid? Head: collectible, things considered to be worth collecting (not necessarily valuable or antique), Relation: hypernym, Tail: xenorhyncus asiaticus, large mostly white Australian stork. Answer with 'Yes' or 'No'.",No,1,1
1497458,_hypernym,4576211,"Is the following triple valid? Head: trench, set, plant, or bury in a trench; ""trench the fallen soldiers""; ""trench the vegetables"", Relation: hypernym, Tail: wheeled vehicle, a vehicle that moves on wheels and usually has a container for transporting things or people; ""the oldest known wheeled vehicles were found in Sumer and Syria and date from around 3500 BC"". Answer with 'Yes' or 'No'.",No,1,1
215800,_member_meronym,2489288,"Is the following triple valid? Head: moisturize, make (more) humid; ""We have a machine that humidifies the air in the house"", Relation: member meronym, Tail: superfamily platyrrhini, New World monkeys: capuchin; douroucouli; howler monkey; saki; spider monkey; squirrel monkey; titi; uakari; woolly monkey; marmoset; tamarin. Answer with 'Yes' or 'No'.",No,1,1
5370125,_hypernym,6057539,"Is the following triple valid? Head: vena iliaca, one of three veins draining the pelvic area, Relation: hypernym, Tail: general anatomy, the branch of morphology that deals with the structure of animals. Answer with 'Yes' or 'No'.",Yes,1,0
4928416,_synset_domain_topic_of,1471682,"Is the following triple valid? Head: youngness, the opposite of oldness, Relation: synset domain topic of, Tail: vertebrate, animals having a bony or cartilaginous skeleton with a segmented spinal column and a large brain enclosed in a skull or cranium. Answer with 'Yes' or 'No'.",No,1,1
2552737,_hypernym,11742745,"Is the following triple valid? Head: ophiodontidae, fishes closely related to greenlings, Relation: hypernym, Tail: leitneria, one species: corkwood. Answer with 'Yes' or 'No'.",No,1,1
7945657,_synset_domain_topic_of,8199025,"Is the following triple valid? Head: dead, people who are no longer living; ""they buried the dead"", Relation: synset domain topic of, Tail: war machine, the military forces of a nation; ""their military is the largest in the region""; ""the military machine is the same one we faced in 1991 but now it is weaker"". Answer with 'Yes' or 'No'.",No,1,1
2036982,_member_meronym,10526096,"Is the following triple valid? Head: haematopus, oystercatchers, Relation: member meronym, Tail: reveller, a celebrant who shares in a noisy party; ""the clubs attract revelers as young as thirteen"". Answer with 'Yes' or 'No'.",No,1,1
