head	relation	tail	prompt	prediction
14064644	_derivationally_related_form	1190277	Is the following triple valid? Head: inebriation, habitual intoxication; prolonged and excessive intake of alcoholic drinks leading to a breakdown in health and an addiction to alcohol such that abrupt deprivation leads to severe withdrawal symptoms, Relation: derivationally related form, Tail: souse, become drunk or drink excessively. Answer with 'Yes' or 'No'.	No
383952	_derivationally_related_form	520357	"Is the following triple valid? Head: interruption, an act of delaying or interrupting the continuity; ""it was presented without commercial breaks""; ""there was a gap in his account"", Relation: derivationally related form, Tail: interrupt, interfere in someone else's activity; ""Please don't interrupt me while I'm on the phone"". Answer with 'Yes' or 'No'."	Yes
3053272	_hypernym	3713736	Is the following triple valid? Head: clozaril, an antipsychotic drug (trade name Clozaril) used as a sedative and for treatment-resistant schizophrenia; know to have few side effects, Relation: hypernym, Tail: neuroleptic drug, tranquilizer used to treat psychotic conditions when a calming effect is desired. Answer with 'Yes' or 'No'.	Yes
7432973	_derivationally_related_form	2047650	Is the following triple valid? Head: twist, a miniature whirlpool or whirlwind resulting when the current of a fluid doubles back on itself, Relation: derivationally related form, Tail: whirlpool, flow in a circular current, of liquids. Answer with 'Yes' or 'No'.	Yes
9778783	_hypernym	10731244	Is the following triple valid? Head: fomenter, one who agitates; a political troublemaker, Relation: hypernym, Tail: troubler, someone who deliberately stirs up trouble. Answer with 'Yes' or 'No'.	Yes
1972017	_member_meronym	1972131	"Is the following triple valid? Head: genus architeuthis, giant squid, Relation: member meronym, Tail: sink, largest mollusk known about but never seen (to 60 feet long)   pass into a specified state or condition; ""He sank into nirvana"". Answer with 'Yes' or 'No'."	No
3435382	_hypernym	2716866	"Is the following triple valid? Head: gentamicin, an antibiotic (trade name Garamycin) that is derived from an actinomycete; used in treating infections of the urinary tract, Relation: hypernym, Tail: antibiotic drug, a chemical substance derivable from a mold or bacterium that can kill microorganisms and cure bacterial infections; ""when antibiotics were first discovered they were called wonder drugs"". Answer with 'Yes' or 'No'."	Yes
1725712	_also_see	1463965	"Is the following triple valid? Head: passionate, having or expressing strong emotions, Relation: also see, Tail: loving, feeling or showing love and affection; ""loving parents""; ""loving glances"". Answer with 'Yes' or 'No'."	Yes
3122295	_hypernym	4543158	Is the following triple valid? Head: prairie wagon, a large wagon with broad wheels and an arched canvas top; used by the United States pioneers to cross the prairies in the 19th century, Relation: hypernym, Tail: wagon, any of various kinds of wheeled vehicles drawn by an animal or a tractor. Answer with 'Yes' or 'No'.	Yes
9189411	_has_part	8717209	Is the following triple valid? Head: africa, the second largest continent; located to the south of Europe and bordered to the west by the South Atlantic and to the east by the Indian Ocean, Relation: has part, Tail: republic of cameroon, a republic on the western coast of central Africa; was under French and British control until 1960. Answer with 'Yes' or 'No'.	Yes
6329506	_hypernym	6309383	Is the following triple valid? Head: tense, a grammatical category of verbs used to express distinctions of time, Relation: hypernym, Tail: syntactic category, (grammar) a category of words having the same grammatical properties. Answer with 'Yes' or 'No'.	Yes
8759852	_instance_hypernym	8524735	"Is the following triple valid? Head: cotonou, chief port of Benin on the Bight of Benin, Relation: instance hypernym, Tail: urban center, a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city"". Answer with 'Yes' or 'No'."	No
1311520	_instance_hypernym	996817	Is the following triple valid? Head: world war i, a war between the allies (Russia, France, British Empire, Italy, United States, Japan, Rumania, Serbia, Belgium, Greece, Portugal, Montenegro) and the Central Powers (Germany, Austria-Hungary, Turkey, Bulgaria) from 1914 to 1918, Relation: instance hypernym, Tail: world war, a war in which the major nations of the world are involved. Answer with 'Yes' or 'No'.	Yes
2187759	_hypernym	1762525	Is the following triple valid? Head: genus echidnophaga, a genus of Siphonaptera, Relation: hypernym, Tail: arthropod genus, a genus of arthropods. Answer with 'Yes' or 'No'.	Yes
2927399	_hypernym	3892891	"Is the following triple valid? Head: stub, the small unused part of something (especially the end of a cigarette that is left after smoking), Relation: hypernym, Tail: portion, something less than the whole of a human artifact; ""the rear part of the house""; ""glue the two parts together"". Answer with 'Yes' or 'No'."	Yes
14550987	_hypernym	14550797	Is the following triple valid? Head: hearing loss, partial or complete loss of hearing, Relation: hypernym, Tail: hearing impairment, impairment of the sense of hearing. Answer with 'Yes' or 'No'.	Yes
2774630	_has_part	3485997	"Is the following triple valid? Head: luggage, cases used to carry belongings when traveling, Relation: has part, Tail: hold, the appendage to an object that is designed to be held in order to use or move it; ""he grabbed the hammer by the handle""; ""it was an old briefcase but it still had a good grip"". Answer with 'Yes' or 'No'."	No
11900986	_member_meronym	11902200	Is the following triple valid? Head: papaver, type genus of the Papaveraceae; chiefly bristly hairy herbs with usually showy flowers, Relation: member meronym, Tail: papaver rhoeas, annual European poppy common in grain fields and often cultivated. Answer with 'Yes' or 'No'.	Yes
914929	_hypernym	913705	"Is the following triple valid? Head: breeding, the production of animals or plants by inbreeding or hybridization, Relation: hypernym, Tail: production, (economics) manufacturing or mining or growing something (usually in large quantities) for sale; ""he introduced more efficient methods of production"". Answer with 'Yes' or 'No'."	Yes
2324717	_hypernym	1864707	Is the following triple valid? Head: oryctolagus, Old World rabbits, Relation: hypernym, Tail: mammal genus, a genus of mammals. Answer with 'Yes' or 'No'.	Yes
6023022	_synset_domain_topic_of	6018465	Is the following triple valid? Head: parametric statistic, any statistic computed by procedures that assume the data were drawn from a particular distribution, Relation: synset domain topic of, Tail: statistics, a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters. Answer with 'Yes' or 'No'.	Yes
4579986	_synset_domain_topic_of	503237	Is the following triple valid? Head: white, (board games) the lighter pieces, Relation: synset domain topic of, Tail: chess game, a board game for two players who move their 16 pieces according to specific rules; the object is to checkmate the opponent's king. Answer with 'Yes' or 'No'.	Yes
528339	_derivationally_related_form	7419792	"Is the following triple valid? Head: recuperate, regain a former condition after a financial loss; ""We expect the stocks to recover to $2.90""; ""The company managed to recuperate"", Relation: derivationally related form, Tail: recovery, return to an original state; ""the recovery of the forest after the fire was surprisingly rapid"". Answer with 'Yes' or 'No'."	Yes
6404582	_hypernym	6333653	"Is the following triple valid? Head: signature, your name written in your own handwriting, Relation: hypernym, Tail: name, a language unit by which a person or thing is known; ""his name really is George Washington""; ""those are two names for the same thing"". Answer with 'Yes' or 'No'."	No
10293332	_derivationally_related_form	1919391	"Is the following triple valid? Head: parader, walks with regular or stately step, Relation: derivationally related form, Tail: march, walk fast, with regular or measured steps; walk with a stride; ""He marched into the classroom and announced the exam""; ""The soldiers marched across the border"". Answer with 'Yes' or 'No'."	No
2789770	_hypernym	4047401	"Is the following triple valid? Head: bar, (law) a railing that encloses the part of the courtroom where the judges and lawyers sit and the case is tried; ""spectators were not allowed past the bar"", Relation: hypernym, Tail: railing, a barrier consisting of a horizontal bar and supports. Answer with 'Yes' or 'No'."	Yes
1974399	_member_meronym	1997698	Is the following triple valid? Head: crustacea, class of mandibulate arthropods including: lobsters; crabs; shrimps; woodlice; barnacles; decapods; water fleas, Relation: member meronym, Tail: subclass ostracoda, seed shrimps. Answer with 'Yes' or 'No'.	Yes
2883205	_hypernym	3815615	"Is the following triple valid? Head: bowtie, a man's tie that ties in a bow, Relation: hypernym, Tail: tie, neckwear consisting of a long narrow piece of material worn (mostly by men) under a collar and tied in knot at the front; ""he stood in front of the mirror tightening his necktie""; ""he wore a vest and tie"". Answer with 'Yes' or 'No'."	Yes
8506641	_has_part	8573674	"Is the following triple valid? Head: field of honor, a region where a battle is being (or has been) fought; ""they made a tour of Civil War battlefields"", Relation: has part, Tail: front line, the line along which opposing armies face each other. Answer with 'Yes' or 'No'."	Yes
11015080	_instance_hypernym	10022111	"Is the following triple valid? Head: st. gregory of nazianzen, (Roman Catholic Church) a church father known for his constant fight against perceived heresies; a saint and Doctor of the Church (329-391), Relation: instance hypernym, Tail: doctor of the church, (Roman Catholic Church) a title conferred on 33 saints who distinguished themselves through the orthodoxy of their theological teaching; ""the Doctors of the Church greatly influenced Christian thought down to the late Middle Ages"". Answer with 'Yes' or 'No'."	Yes
746587	_hypernym	746232	"Is the following triple valid? Head: sacrilege, blasphemous behavior; the act of depriving something of its sacred character; ""desecration of the Holy Sabbath"", Relation: hypernym, Tail: violation, a disrespectful act. Answer with 'Yes' or 'No'."	Yes
8131530	_has_part	8132046	Is the following triple valid? Head: united states department of defense, the federal department responsible for safeguarding national security of the United States; created in 1947, Relation: has part, Tail: defense advanced research projects agency, the central research and development organization for the United States Department of Defense; responsible for developing new surveillance technologies since 9/11. Answer with 'Yes' or 'No'.	Yes
1679980	_hypernym	1675963	"Is the following triple valid? Head: deck, decorate; ""deck the halls with holly"", Relation: hypernym, Tail: ornament, make more attractive by adding ornament, colour, etc.; ""Decorate the room for the party""; ""beautify yourself for the special day"". Answer with 'Yes' or 'No'."	Yes
11977125	_member_meronym	11977303	Is the following triple valid? Head: helenium, genus of American herbs with flowers having yellow rays: sneezeweeds, Relation: member meronym, Tail: sneezeweed, any of various plants of the genus Helenium characteristically causing sneezing. Answer with 'Yes' or 'No'.	Yes
900616	_also_see	1580050	"Is the following triple valid? Head: essential, basic and fundamental; ""the essential feature"", Relation: also see, Tail: necessary, absolutely essential. Answer with 'Yes' or 'No'."	Yes
2394183	_verb_group	1982395	"Is the following triple valid? Head: take, assume, as of positions or roles; ""She took the job as director of development""; ""he occupies the position of manager""; ""the young prince will soon occupy the throne"", Relation: verb group, Tail: take up, occupy or take on; ""He assumes the lotus position""; ""She took her seat on the stage""; ""We took our seats in the orchestra""; ""She took up her position behind the tree""; ""strike a pose"". Answer with 'Yes' or 'No'."	Yes
14062725	_derivationally_related_form	273445	"Is the following triple valid? Head: habituation, being abnormally tolerant to and dependent on something that is psychologically or physically habit-forming (especially alcohol or narcotic drugs), Relation: derivationally related form, Tail: habituate, make psychologically or physically used (to something); ""She became habituated to the background music"". Answer with 'Yes' or 'No'."	Yes
6756407	_hypernym	6722453	"Is the following triple valid? Head: untruth, a false statement, Relation: hypernym, Tail: statement, a message that is stated or declared; a communication (oral or written) setting forth particulars or facts etc; ""according to his statement he was in London on that day"". Answer with 'Yes' or 'No'."	Yes
483801	_derivationally_related_form	3080309	"Is the following triple valid? Head: cut up, separate into isolated compartments or categories; ""You cannot compartmentalize your life like this!"", Relation: derivationally related form, Tail: compartment, a space into which an area is subdivided. Answer with 'Yes' or 'No'."	Yes
498530	_hypernym	126264	"Is the following triple valid? Head: calcify, convert into lime; ""the salts calcified the rock"", Relation: hypernym, Tail: modify, cause to change; make different; cause a transformation; ""The advent of the automobile may have altered the growth pattern of the city""; ""The discussion has changed my thinking about the issue"". Answer with 'Yes' or 'No'."	No
3142679	_hypernym	4014297	"Is the following triple valid? Head: watch glass, a protective cover that protects the face of a watch, Relation: hypernym, Tail: protective covering, a covering that is intend to protect from damage or injury; ""they had no protection from the fallout""; ""wax provided protection for the floors"". Answer with 'Yes' or 'No'."	Yes
2416751	_derivationally_related_form	9935793	"Is the following triple valid? Head: collaborate, cooperate as a traitor; ""he collaborated with the Nazis when they occupied Paris"", Relation: derivationally related form, Tail: quisling, someone who collaborates with an enemy occupying force. Answer with 'Yes' or 'No'."	No
514069	_derivationally_related_form	5934278	"Is the following triple valid? Head: spotlight, move into the foreground to make more visible or prominent; ""The introduction highlighted the speaker's distinguished career in linguistics"", Relation: derivationally related form, Tail: foreground, the part of a scene that is near the viewer. Answer with 'Yes' or 'No'."	No
1858441	_hypernym	1844917	Is the following triple valid? Head: swan, stately heavy-bodied aquatic bird with very long neck and usually white plumage as adult, Relation: hypernym, Tail: aquatic bird, wading and swimming and diving birds of either fresh or salt water. Answer with 'Yes' or 'No'.	Yes
152018	_derivationally_related_form	652346	Is the following triple valid? Head: identification, the act of designating or identifying something, Relation: derivationally related form, Tail: name, identify as in botany or biology, for example. Answer with 'Yes' or 'No'.	No
12618942	_member_meronym	12785110	Is the following triple valid? Head: rosales, in some classifications this category does not include Leguminosae, Relation: member meronym, Tail: stonecrop family, succulent shrubs and herbs. Answer with 'Yes' or 'No'.	No
2138766	_synset_domain_topic_of	903559	"Is the following triple valid? Head: develop, make visible by means of chemical solutions; ""Please develop this roll of film for me"", Relation: synset domain topic of, Tail: picture taking, the act of taking and printing photographs. Answer with 'Yes' or 'No'."	Yes
11428023	_hypernym	11473954	"Is the following triple valid? Head: shaft of light, a column of light (as from a beacon), Relation: hypernym, Tail: visible radiation, (physics) electromagnetic radiation that can produce a visual sensation; ""the light was filtered through a soft glass window"". Answer with 'Yes' or 'No'."	Yes
567044	_synset_domain_topic_of	479887	Is the following triple valid? Head: drive, (sports) a hard straight return (as in tennis or squash), Relation: synset domain topic of, Tail: squash racquets, a game played in an enclosed court by two or four players who strike the ball with long-handled rackets. Answer with 'Yes' or 'No'.	Yes
2398732	_member_meronym	2399000	Is the following triple valid? Head: suborder ruminantia, cattle; bison; sheep; goats; antelopes; deer; chevrotains; giraffes; camels, Relation: member meronym, Tail: ruminant, any of various cud-chewing hoofed mammals having a stomach divided into four (occasionally three) compartments. Answer with 'Yes' or 'No'.	No
8887013	_instance_hypernym	9316454	Is the following triple valid? Head: channel island, any of a group of British islands in the English Channel off the northern coast of France, Relation: instance hypernym, Tail: island, a land mass (smaller than a continent) that is surrounded by water. Answer with 'Yes' or 'No'.	Yes
486018	_derivationally_related_form	211593	"Is the following triple valid? Head: put through, pursue to a conclusion or bring to a successful issue; ""Did he go through with the treatment?""; ""He implemented a new economic plan""; ""She followed up his recommendations with a written proposal"", Relation: derivationally related form, Tail: follow-through, carrying some project or intention to full completion; ""I appreciated his follow-through on his promise"". Answer with 'Yes' or 'No'."	Yes
912048	_verb_group	975584	"Is the following triple valid? Head: shout, utter aloud; often with surprise, horror, or joy; ""`I won!' he exclaimed""; ""`Help!' she cried""; ""`I'm here,' the mother shouted when she saw her child looking lost"", Relation: verb group, Tail: call out, call out loudly, as of names or numbers. Answer with 'Yes' or 'No'."	Yes
2449340	_derivationally_related_form	13935227	"Is the following triple valid? Head: shut out, prevent from entering; shut out; ""The trees were shutting out all sunlight""; ""This policy excludes people who have a criminal record from entering the country"", Relation: derivationally related form, Tail: exclusion, the state of being excluded. Answer with 'Yes' or 'No'."	Yes
1767199	_member_meronym	1974399	Is the following triple valid? Head: phylum arthropoda, jointed-foot invertebrates: arachnids; crustaceans; insects; millipedes; centipedes, Relation: member meronym, Tail: crustacea, class of mandibulate arthropods including: lobsters; crabs; shrimps; woodlice; barnacles; decapods; water fleas. Answer with 'Yes' or 'No'.	Yes
13973059	_derivationally_related_form	9791816	Is the following triple valid? Head: lawlessness, a state of lawlessness and disorder (usually resulting from a failure of government), Relation: derivationally related form, Tail: syndicalist, an advocate of anarchism. Answer with 'Yes' or 'No'.	No
351485	_hypernym	191142	"Is the following triple valid? Head: change of magnitude, the act of changing the amount or size of something, Relation: hypernym, Tail: change, the action of changing something; ""the change of government had no impact on the economy""; ""his change on abortion cost him the election"". Answer with 'Yes' or 'No'."	Yes
2669789	_hypernym	2671880	"Is the following triple valid? Head: suffice, be sufficient; be adequate, either in quality or quantity; ""A few words would answer""; ""This car suits my purpose well""; ""Will $100 do?""; ""A 'B' grade doesn't suffice to get me into medical school""; ""Nothing else will serve"", Relation: hypernym, Tail: satisfy, meet the requirements or expectations of. Answer with 'Yes' or 'No'."	Yes
9840050	_derivationally_related_form	1719921	"Is the following triple valid? Head: trouper, an actor who travels around the country presenting plays, Relation: derivationally related form, Tail: roleplay, perform on a stage or theater; ""She acts in this play""; ""He acted in `Julius Caesar'""; ""I played in `A Christmas Carol'"". Answer with 'Yes' or 'No'."	No
6580351	_hypernym	6568978	"Is the following triple valid? Head: supervisory program, a program that controls the execution of other programs, Relation: hypernym, Tail: programme, (computer science) a sequence of instructions that a computer can interpret and execute; ""the program required several hundred lines of code"". Answer with 'Yes' or 'No'."	Yes
285889	_derivationally_related_form	1919711	"Is the following triple valid? Head: tread, a step in walking or running, Relation: derivationally related form, Tail: stride, walk with long steps; ""He strode confidently across the hall"". Answer with 'Yes' or 'No'."	No
10092488	_synset_domain_topic_of	475787	Is the following triple valid? Head: first sacker, (baseball) the person who plays first base, Relation: synset domain topic of, Tail: softball game, a game closely resembling baseball that is played on a smaller diamond and with a ball that is larger and softer. Answer with 'Yes' or 'No'.	Yes
6845599	_member_of_domain_usage	4090064	Is the following triple valid? Head: trade name, a name given to a product or service, Relation: member of domain usage, Tail: rimactane, an antibacterial drug (trade names Rifadin and Rimactane) used to treat tuberculosis. Answer with 'Yes' or 'No'.	Yes
6620063	_hypernym	6619428	"Is the following triple valid? Head: rerun, a program that is broadcast again; ""she likes to watch `I love Lucy' reruns"", Relation: hypernym, Tail: programme, a radio or television show; ""did you see his program last night?"". Answer with 'Yes' or 'No'."	Yes
13031690	_member_meronym	13033577	Is the following triple valid? Head: morchellaceae, a family of edible fungi including the true morels, Relation: member meronym, Tail: narrowhead morel, a morel whose pitted fertile body is attached to the stalk with little free skirt around it; the fertile body is grey when young and black in old age. Answer with 'Yes' or 'No'.	Yes
2739254	_derivationally_related_form	13845239	"Is the following triple valid? Head: synchronize, happen at the same time, Relation: derivationally related form, Tail: synchrony, the relation that exists when things occur at the same time; ""the drug produces an increased synchrony of the brain waves"". Answer with 'Yes' or 'No'."	"API error: 500 - {
  ""error"": {
    ""message"": ""The server had an error processing your request. Sorry about that! You can retry your request, or contact us through our help center at help.openai.com if you keep seeing this error. (Please include the request ID req_17bcc006dc18c6a9de541ef26eced1c3 in your email.)"",
    ""type"": ""server_error"",
    ""param"": null,
    ""code"": null
  }
}"
10066732	_derivationally_related_form	672277	Is the following triple valid? Head: judge, an authority who is able to estimate worth or quality, Relation: derivationally related form, Tail: judge, determine the result of (a competition). Answer with 'Yes' or 'No'.	Yes
9188609	_instance_hypernym	9426788	Is the following triple valid? Head: aegean sea, an arm of the Mediterranean between Greece and Turkey; a main trade route for the ancient civilizations of Crete and Greece and Rome and Persia, Relation: instance hypernym, Tail: sea, a division of an ocean or a large body of salt water partially enclosed by land. Answer with 'Yes' or 'No'.	Yes
7475107	_hypernym	7473441	"Is the following triple valid? Head: walkaway, an easy victory, Relation: hypernym, Tail: victory, a successful ending of a struggle or contest; ""a narrow victory""; ""the general always gets credit for his army's victory""; ""clinched a victory""; ""convincing victory""; ""the agreement was a triumph for common sense"". Answer with 'Yes' or 'No'."	Yes
2782815	_derivationally_related_form	10456138	"Is the following triple valid? Head: positivistic, of or relating to positivism; ""positivist thinkers""; ""positivist doctrine""; ""positive philosophy"", Relation: derivationally related form, Tail: rationalist, someone who emphasizes observable facts and excludes metaphysical speculation about origins or ultimate causes. Answer with 'Yes' or 'No'."	No
4794751	_hypernym	4723816	"Is the following triple valid? Head: ordinariness, the quality of being commonplace and ordinary, Relation: hypernym, Tail: quality, an essential and distinguishing attribute of something or someone; ""the quality of mercy is not strained""--Shakespeare. Answer with 'Yes' or 'No'."	Yes
10146927	_hypernym	7846	"Is the following triple valid? Head: welcomer, a person who greets; ""the newcomers were met by smiling greeters"", Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
1693138	_synset_domain_topic_of	933420	"Is the following triple valid? Head: charcoal, draw, trace, or represent with charcoal, Relation: synset domain topic of, Tail: artistic production, the creation of beautiful or significant things; ""art does not need to be innovative to be good""; ""I was never any good at art""; ""he said that architecture is the art of wasting space beautifully"". Answer with 'Yes' or 'No'."	Yes
10468750	_derivationally_related_form	2443609	"Is the following triple valid? Head: prexy, the head administrative officer of a college or university, Relation: derivationally related form, Tail: preside, act as president; ""preside over companies and corporations"". Answer with 'Yes' or 'No'."	Yes
1835496	_derivationally_related_form	2994448	"Is the following triple valid? Head: travel, change location; move, travel, or proceed, also metaphorically; ""How fast does your new car go?""; ""We travelled from Rome to Naples by bus""; ""The policemen went from door to door looking for the suspect""; ""The soldiers moved towards the city in an attempt to take it before night fell""; ""news travelled fast"", Relation: derivationally related form, Tail: locomotor, of or relating to locomotion. Answer with 'Yes' or 'No'."	No
2924554	_hypernym	6605396	"Is the following triple valid? Head: jalopy, a car that is old and unreliable; ""the fenders had fallen off that old bus"", Relation: hypernym, Tail: dysphemism, an offensive or disparaging expression that is substituted for an inoffensive one; ""his favorite dysphemism was to ask for axle grease when he wanted butter"". Answer with 'Yes' or 'No'."	No
2161737	_hypernym	1342529	Is the following triple valid? Head: order mantophasmatodea, an order of insect identified in 2002 in a 45 million year old piece of amber from the Baltic region, Relation: hypernym, Tail: animal order, the order of animals. Answer with 'Yes' or 'No'.	Yes
2051270	_derivationally_related_form	7342495	"Is the following triple valid? Head: cycle, pass through a cycle; ""This machine automatically cycles"", Relation: derivationally related form, Tail: cycle, a periodically repeated sequence of events; ""a cycle of reprisal and retaliation"". Answer with 'Yes' or 'No'."	Yes
13773725	_hypernym	13760316	Is the following triple valid? Head: whit, a tiny or scarcely detectable amount, Relation: hypernym, Tail: small indefinite quantity, an indefinite quantity that is below average size or magnitude. Answer with 'Yes' or 'No'.	Yes
10724699	_derivationally_related_form	1855155	"Is the following triple valid? Head: transferrer, someone who transfers something, Relation: derivationally related form, Tail: transplant, lift and reset in another soil or situation; ""Transplant the young rice plants"". Answer with 'Yes' or 'No'."	Yes
5088324	_derivationally_related_form	1378556	"Is the following triple valid? Head: spread, a haphazard distribution in all directions, Relation: derivationally related form, Tail: spread, distribute or disperse widely; ""The invaders spread their language all over the country"". Answer with 'Yes' or 'No'."	Yes
324384	_derivationally_related_form	1983264	"Is the following triple valid? Head: rise, the act of changing location in an upward direction, Relation: derivationally related form, Tail: uprise, rise to one's feet; ""The audience got up and applauded"". Answer with 'Yes' or 'No'."	Yes
3867201	_hypernym	3936895	Is the following triple valid? Head: ovulen, trade name for an oral contraceptive containing mestranol and a progestin compound, Relation: hypernym, Tail: pill, a contraceptive in the form of a pill containing estrogen and progestin to inhibit ovulation and so prevent conception. Answer with 'Yes' or 'No'.	Yes
806902	_hypernym	803617	"Is the following triple valid? Head: regulation, the act of bringing to uniformity; making regular, Relation: hypernym, Tail: control, the activity of managing or exerting control over something; ""the control of the mob by the police was admirable"". Answer with 'Yes' or 'No'."	Yes
1721556	_derivationally_related_form	10201535	"Is the following triple valid? Head: pretend, behave unnaturally or affectedly; ""She's just acting"", Relation: derivationally related form, Tail: shammer, a person who makes deceitful pretenses. Answer with 'Yes' or 'No'."	Yes
11999958	_hypernym	11579418	Is the following triple valid? Head: packera, genus of American of east Asian perennial herbs with yellow to orange or red flower rays; sometimes included in genus Senecio, Relation: hypernym, Tail: asterid dicot genus, genus of more or less advanced dicotyledonous herbs and some trees and shrubs. Answer with 'Yes' or 'No'.	Yes
2739480	_hypernym	121046	"Is the following triple valid? Head: receive, experience as a reaction; ""My proposal met with much opposition"", Relation: hypernym, Tail: have, undergo; ""The stocks had a fast run-up"". Answer with 'Yes' or 'No'."	No
1949973	_hypernym	1942177	Is the following triple valid? Head: river limpet, minute conical gastropod superficially resembling a limpet but living and feeding on freshwater plants, Relation: hypernym, Tail: univalve, a class of mollusks typically having a one-piece coiled shell and flattened muscular foot with a head bearing stalked eyes. Answer with 'Yes' or 'No'.	Yes
2444159	_hypernym	2443849	"Is the following triple valid? Head: work, operate in or through; ""Work the phones"", Relation: hypernym, Tail: run, direct or control; projects, businesses, etc.; ""She is running a relief operation in the Sudan"". Answer with 'Yes' or 'No'."	No
9804230	_derivationally_related_form	522068	"Is the following triple valid? Head: archaist, a person who archaizes, Relation: derivationally related form, Tail: archaize, give an archaic appearance of character to; ""archaized craftwork"". Answer with 'Yes' or 'No'."	Yes
11867525	_member_meronym	11870607	Is the following triple valid? Head: mustard family, a large family of plants with four-petaled flowers; includes mustards, cabbages, broccoli, turnips, cresses, and their many relatives, Relation: member meronym, Tail: genus alyssum, a genus of the family Cruciferae. Answer with 'Yes' or 'No'.	Yes
9537660	_hypernym	10553805	Is the following triple valid? Head: messiah, any expected deliverer, Relation: hypernym, Tail: saviour, a person who rescues you from harm or danger. Answer with 'Yes' or 'No'.	Yes
1502262	_member_meronym	1816635	Is the following triple valid? Head: class aves, (ornithology) the class of birds, Relation: member meronym, Tail: psittaciformes, an order of birds including parrots and amazons and cockatoos and lorikeets and lories and macaws and parakeets. Answer with 'Yes' or 'No'.	Yes
9425344	_synset_domain_topic_of	6115701	Is the following triple valid? Head: scablands, (geology) flat elevated land with poor soil and little vegetation that is scarred by dry channels of glacial origin (especially in eastern Washington), Relation: synset domain topic of, Tail: geology, a science that deals with the history of the earth as recorded in rocks. Answer with 'Yes' or 'No'.	Yes
364297	_hypernym	2609764	"Is the following triple valid? Head: recess, close at the end of a session; ""The court adjourned"", Relation: hypernym, Tail: terminate, have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical; ""the bronchioles terminate in a capillary bed""; ""Your rights stop where you infringe upon the rights of other""; ""My property ends by the bushes""; ""The symphony ends in a pianissimo"". Answer with 'Yes' or 'No'."	Yes
5948264	_hypernym	5946687	"Is the following triple valid? Head: religious cult, a system of religious beliefs and rituals; ""devoted to the cultus of the Blessed Virgin"", Relation: hypernym, Tail: religious belief, a strong belief in a supernatural power or powers that control human destiny; ""he lost his faith but not his morality"". Answer with 'Yes' or 'No'."	Yes
13812607	_synset_domain_topic_of	6143546	Is the following triple valid? Head: relationship, (anthropology) relatedness or connection by blood or marriage or adoption, Relation: synset domain topic of, Tail: anthropology, the social science that studies the origins and social relationships of human beings. Answer with 'Yes' or 'No'.	Yes
5763412	_derivationally_related_form	618878	"Is the following triple valid? Head: identity, the individual characteristics by which a thing or person is recognized or known; ""geneticists only recently discovered the identity of the gene that causes it""; ""it was too dark to determine his identity""; ""she guessed the identity of his lover"", Relation: derivationally related form, Tail: place, recognize as being; establish the identity of someone or something; ""She identified the man on the 'wanted' poster"". Answer with 'Yes' or 'No'."	No
10609686	_hypernym	7846	"Is the following triple valid? Head: slave, someone entirely dominated by some influence or person; ""a slave to fashion""; ""a slave to cocaine""; ""his mother was his abject slave"", Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
12200315	_hypernym	11575425	Is the following triple valid? Head: hermannia, genus of African herbs and subshrubs having honey-scented bell-shaped flowers, Relation: hypernym, Tail: dilleniid dicot genus, genus of more or less advanced dicotyledonous trees and shrubs and herbs. Answer with 'Yes' or 'No'.	Yes
1573515	_derivationally_related_form	14295248	"Is the following triple valid? Head: tear, separate or cause to separate abruptly; ""The rope snapped""; ""tear the paper"", Relation: derivationally related form, Tail: rupture, state of being torn or burst open. Answer with 'Yes' or 'No'."	No
11975853	_hypernym	11579418	Is the following triple valid? Head: haplopappus, genus of North and South American perennial herbs or shrubs with yellow flowers; in some classifications include species placed in other genera especially Hazardia, Relation: hypernym, Tail: asterid dicot genus, genus of more or less advanced dicotyledonous herbs and some trees and shrubs. Answer with 'Yes' or 'No'.	Yes
2357693	_derivationally_related_form	4682462	"Is the following triple valid? Head: patch, provide with a patch; also used metaphorically; ""The field was patched with snow"", Relation: derivationally related form, Tail: spot, a small contrasting part of something; ""a bald spot""; ""a leopard's spots""; ""a patch of clouds""; ""patches of thin ice""; ""a fleck of red"". Answer with 'Yes' or 'No'."	No
2133435	_derivationally_related_form	4679738	"Is the following triple valid? Head: seem, give a certain impression or have a certain outward aspect; ""She seems to be sleeping""; ""This appears to be a very difficult problem""; ""This project looks fishy""; ""They appeared like people who had not eaten or slept for a long time"", Relation: derivationally related form, Tail: look, the feelings expressed on a person's face; ""a sad expression""; ""a look of triumph""; ""an angry face"". Answer with 'Yes' or 'No'."	No
40325	_derivationally_related_form	14006945	"Is the following triple valid? Head: active, (of e.g. volcanos) erupting or liable to erupt; ""active volcanos"", Relation: derivationally related form, Tail: activity, the state of being active; ""his sphere of activity""; ""he is out of action"". Answer with 'Yes' or 'No'."	Yes
